<<<<<<< Updated upstream
2019-01-09 14:54:30.634000,0,0,1,1,3,1,2,6,0,0,5,5
=======
time,GB_Pos,GB_Neg,GB_Neu,GB_Total,US_Pos,US_Neg,US_Neu,US_Total,JP_Pos,JP_Neg,JP_Neu,JP_Total
2019-01-09 10:58:48.818000,1,0,3,4,0,1,0,1,0,0,7,7
2019-01-09 10:58:51.469000,1,0,2,3,1,1,0,2,1,0,6,7
2019-01-09 10:58:53.826000,2,0,2,4,1,0,0,1,1,0,6,7
2019-01-09 10:58:56.582000,2,0,2,4,0,0,0,0,0,0,6,6
2019-01-09 10:58:59.100000,1,0,1,2,0,0,0,0,0,0,7,7
2019-01-09 10:59:01.981000,1,0,1,2,1,0,1,2,0,0,6,6
2019-01-09 10:59:04.692000,2,0,1,3,1,0,2,3,0,0,5,5
2019-01-09 10:59:07.106000,2,0,0,2,0,0,2,2,0,0,9,9
2019-01-09 10:59:09.787000,1,0,3,4,0,1,2,3,0,0,9,9
2019-01-09 10:59:12.405000,0,0,3,3,0,1,2,3,0,0,4,4
2019-01-09 10:59:15.792000,2,1,0,3,0,0,1,1,0,0,4,4
2019-01-09 10:59:17.566000,3,1,0,4,1,0,1,2,0,0,6,6
2019-01-09 10:59:20.934000,2,0,0,2,1,2,2,5,0,0,5,5
2019-01-09 10:59:22.703000,1,0,1,2,0,2,2,4,0,0,4,4
2019-01-09 10:59:26.401000,0,2,1,3,1,0,13,14,0,0,7,7
2019-01-09 10:59:28.304000,1,2,0,3,1,0,12,13,0,0,7,7
2019-01-09 10:59:31.441000,1,0,1,2,1,0,0,1,0,0,8,8
2019-01-09 10:59:33.893000,0,0,1,1,1,0,2,3,0,0,7,7
2019-01-09 10:59:36.998000,0,0,3,3,0,0,3,3,0,0,4,4
2019-01-09 10:59:39.538000,1,0,3,4,0,0,2,2,0,0,7,7
2019-01-09 10:59:42.238000,1,0,1,2,0,1,1,2,1,0,7,8
2019-01-09 10:59:45.015000,3,0,3,6,0,1,1,2,1,0,5,6
2019-01-09 10:59:47.256000,5,0,4,9,0,0,2,2,0,0,4,4
2019-01-09 10:59:50.016000,3,0,2,5,0,0,1,1,1,0,8,9
2019-01-09 10:59:52.572000,2,0,0,2,0,0,1,1,1,0,8,9
2019-01-09 10:59:56.548000,2,0,1,3,0,1,1,2,1,0,6,7
2019-01-09 10:59:58.161000,1,1,3,5,0,1,0,1,2,0,4,6
2019-01-09 11:00:01.713000,1,1,3,5,0,0,0,0,1,0,6,7
2019-01-09 11:00:03.559000,1,0,2,3,0,0,1,1,1,0,8,9
2019-01-09 11:00:06.795000,2,1,1,4,0,0,2,2,1,0,6,7
2019-01-09 11:00:09.022000,2,1,0,3,0,0,1,1,1,0,7,8
2019-01-09 11:00:12.222000,1,0,1,2,1,0,0,1,3,0,3,6
2019-01-09 11:00:14.832000,1,0,1,2,3,0,0,3,2,0,2,4
2019-01-09 11:00:17.958000,0,0,1,1,2,1,1,4,1,0,7,8
2019-01-09 11:00:20.033000,0,1,1,2,0,1,2,3,2,0,6,8
2019-01-09 11:00:24.312000,2,1,1,4,0,1,1,2,1,0,7,8
2019-01-09 11:00:25.217000,2,1,2,5,0,1,0,1,2,0,7,9
2019-01-09 11:00:29.346000,0,1,3,4,5,1,3,9,2,0,5,7
2019-01-09 11:00:30.576000,1,0,3,4,5,1,3,9,1,0,4,5
2019-01-09 11:00:34.760000,1,0,2,3,1,0,0,1,1,0,5,6
2019-01-09 11:00:36.251000,0,0,3,3,1,0,0,1,0,0,7,7
2019-01-09 11:00:39.972000,0,1,5,6,0,1,0,1,1,0,7,8
2019-01-09 11:00:41.355000,0,1,3,4,1,1,0,2,1,0,6,7
2019-01-09 11:00:45.033000,1,0,4,5,1,0,0,1,1,0,5,6
2019-01-09 11:00:46.829000,1,0,4,5,0,0,0,0,1,0,4,5
2019-01-09 11:00:51.976000,1,0,2,3,0,1,2,3,0,0,5,5
2019-01-09 11:00:51.976000,1,0,2,3,0,1,2,3,0,0,5,5
2019-01-09 11:00:57.930000,0,1,4,5,0,0,1,1,0,0,4,4
2019-01-09 11:00:57.843000,0,1,4,5,0,0,1,1,0,0,4,4
2019-01-09 11:01:03.008000,2,2,2,6,2,0,0,2,0,0,4,4
2019-01-09 11:01:03.007000,2,2,2,6,2,0,0,2,0,0,4,4
2019-01-09 11:01:08.747000,1,1,2,4,0,1,1,2,0,0,6,6
2019-01-09 11:01:08.753000,1,1,2,4,0,1,1,2,0,0,6,6
2019-01-09 11:01:13.996000,3,2,2,7,0,0,0,0,0,0,4,4
2019-01-09 11:01:13.996000,3,2,2,7,0,0,0,0,0,0,4,4
2019-01-09 11:01:20.218000,2,0,0,2,0,0,0,0,0,0,7,7
2019-01-09 11:01:20.221000,2,0,0,2,0,0,0,0,0,0,7,7
2019-01-09 11:01:25.448000,1,0,3,4,1,0,0,1,0,1,4,5
2019-01-09 11:01:30.565000,1,2,0,3,1,0,15,16,0,0,7,7
2019-01-09 11:01:30.565000,1,2,0,3,1,0,15,16,0,0,7,7
2019-01-09 11:01:35.572000,1,3,1,5,0,0,6,6,0,0,4,4
2019-01-09 11:01:35.578000,1,3,1,5,0,0,6,6,0,0,4,4
2019-01-09 11:01:40.580000,1,0,1,2,1,0,0,1,0,0,6,6
2019-01-09 11:01:40.582000,1,0,1,2,1,0,0,1,0,0,6,6
2019-01-09 11:01:47.427000,1,1,2,4,0,0,1,1,0,0,7,7
2019-01-09 11:01:47.431000,1,1,2,4,0,0,1,1,0,0,7,7
2019-01-09 11:01:52.709000,3,1,1,5,1,0,0,1,1,0,7,8
2019-01-09 11:01:52.713000,3,1,1,5,1,0,0,1,1,0,7,8
2019-01-09 11:01:57.714000,1,0,2,3,0,0,0,0,0,0,4,4
2019-01-09 11:01:57.714000,1,0,2,3,0,0,0,0,0,0,4,4
2019-01-09 11:02:03.112000,1,0,3,4,1,0,0,1,0,0,4,4
2019-01-09 11:02:03.115000,1,0,3,4,1,0,0,1,0,0,4,4
2019-01-09 11:02:08.887000,3,1,1,5,0,0,0,0,0,0,5,5
2019-01-09 11:02:08.891000,3,1,1,5,0,0,0,0,0,0,5,5
2019-01-09 11:02:15.089000,4,0,0,4,1,0,2,3,1,0,6,7
2019-01-09 11:02:15.098000,4,0,0,4,1,0,2,3,1,0,6,7
2019-01-09 11:02:22.052000,2,0,1,3,0,0,0,0,2,0,5,7
2019-01-09 11:02:22.056000,2,0,1,3,0,0,0,0,2,0,5,7
2019-01-09 11:02:28.233000,0,2,4,6,4,0,2,6,1,0,6,7
2019-01-09 11:02:28.233000,0,2,4,6,4,0,2,6,1,0,6,7
2019-01-09 11:02:34.130000,1,2,0,3,0,0,1,1,1,0,9,10
2019-01-09 11:02:39.559000,1,0,4,5,0,0,2,2,1,0,5,6
2019-01-09 11:02:39.559000,1,0,4,5,0,0,2,2,1,0,5,6
2019-01-09 11:02:45.828000,1,0,2,3,0,0,0,0,1,0,8,9
2019-01-09 11:02:45.811000,1,0,2,3,0,0,0,0,1,0,8,9
2019-01-09 11:02:50.868000,3,0,0,3,1,0,0,1,0,0,5,5
2019-01-09 11:02:50.872000,3,0,0,3,1,0,0,1,0,0,5,5
2019-01-09 11:02:56.085000,3,0,2,5,1,0,0,1,0,0,5,5
2019-01-09 11:02:56.085000,3,0,2,5,1,0,0,1,0,0,5,5
2019-01-09 11:03:02.469000,2,2,0,4,2,0,1,3,0,0,7,7
2019-01-09 11:03:02.476000,2,2,0,4,2,0,1,3,0,0,7,7
2019-01-09 11:03:07.590000,3,0,0,3,0,0,1,1,0,0,4,4
2019-01-09 11:03:07.596000,3,0,0,3,0,0,1,1,0,0,4,4
2019-01-09 11:03:13.504000,3,0,4,7,0,0,1,1,0,0,9,9
2019-01-09 11:03:13.514000,3,0,4,7,0,0,1,1,0,0,9,9
2019-01-09 11:03:18.902000,1,1,3,5,1,0,0,1,0,0,4,4
2019-01-09 11:03:18.905000,1,1,3,5,1,0,0,1,0,0,4,4
2019-01-09 11:03:24.141000,1,0,1,2,0,2,3,5,0,0,5,5
2019-01-09 11:03:24.141000,1,0,1,2,0,2,3,5,0,0,5,5
2019-01-09 11:03:29.249000,0,0,7,7,0,0,3,3,1,1,3,5
2019-01-09 11:03:29.252000,0,0,7,7,0,0,3,3,1,1,3,5
2019-01-09 11:03:34.795000,1,1,2,4,0,0,1,1,1,0,3,4
2019-01-09 11:03:34.798000,1,1,2,4,0,0,1,1,1,0,3,4
2019-01-09 11:03:39.959000,1,0,0,1,1,0,1,2,0,0,2,2
2019-01-09 11:03:39.962000,1,0,0,1,1,0,1,2,0,0,2,2
2019-01-09 11:03:46.910000,1,0,2,3,1,0,0,1,1,0,5,6
2019-01-09 11:03:46.905000,1,0,2,3,1,0,0,1,1,0,5,6
2019-01-09 11:03:53.610000,1,0,3,4,0,0,1,1,0,0,4,4
2019-01-09 11:03:53.610000,1,0,3,4,0,0,1,1,0,0,4,4
2019-01-09 11:03:59.735000,1,0,2,3,0,1,3,4,0,0,5,5
2019-01-09 11:03:59.740000,1,0,2,3,0,1,3,4,0,0,5,5
2019-01-09 11:04:04.751000,1,1,4,6,1,0,0,1,0,0,5,5
2019-01-09 11:04:04.755000,1,1,4,6,1,0,0,1,0,0,5,5
2019-01-09 11:04:10.138000,0,0,2,2,0,1,0,1,0,0,5,5
2019-01-09 11:04:10.143000,0,0,2,2,0,1,0,1,0,0,5,5
2019-01-09 11:04:15.271000,2,0,1,3,0,0,1,1,2,0,14,16
2019-01-09 11:04:15.271000,2,0,1,3,0,0,1,1,2,0,14,16
2019-01-09 11:04:20.954000,0,1,5,6,0,0,1,1,0,0,8,8
2019-01-09 11:04:20.953000,0,1,5,6,0,0,1,1,0,0,8,8
2019-01-09 11:04:26.461000,1,0,2,3,1,0,1,2,0,1,8,9
2019-01-09 11:04:26.466000,1,0,2,3,1,0,1,2,0,1,8,9
2019-01-09 11:04:31.576000,1,1,0,2,1,0,0,1,1,0,5,6
2019-01-09 11:04:31.580000,1,1,0,2,1,0,0,1,1,0,5,6
2019-01-09 11:04:36.949000,2,1,2,5,1,0,0,1,0,0,4,4
2019-01-09 11:04:36.949000,2,1,2,5,1,0,0,1,0,0,4,4
2019-01-09 11:04:43.251000,1,0,1,2,0,0,1,1,0,0,8,8
2019-01-09 11:04:43.261000,1,0,1,2,0,0,1,1,0,0,9,9
2019-01-09 11:04:48.258000,3,0,2,5,0,0,1,1,0,0,2,2
2019-01-09 11:04:49.240000,3,1,2,6,0,0,1,1,0,0,2,2
2019-01-09 11:04:53.964000,0,2,0,2,0,1,4,5,1,0,3,4
2019-01-09 11:04:54.456000,0,1,0,1,0,1,4,5,1,0,2,3
2019-01-09 11:04:59.645000,1,2,2,5,1,0,2,3,0,0,3,3
2019-01-09 11:04:59.640000,1,2,2,5,1,0,2,3,0,0,3,3
2019-01-09 11:05:05.186000,1,0,2,3,0,0,1,1,0,0,6,6
2019-01-09 11:05:05.186000,1,0,2,3,0,0,1,1,0,0,6,6
2019-01-09 11:05:10.283000,0,1,2,3,0,0,0,0,0,0,3,3
2019-01-09 11:05:10.286000,0,1,2,3,0,0,0,0,0,0,3,3
2019-01-09 11:05:16.012000,1,1,1,3,1,0,1,2,0,0,8,8
2019-01-09 11:05:16.022000,1,1,1,3,1,0,1,2,0,0,8,8
2019-01-09 11:05:22.112000,1,0,1,2,4,0,1,5,0,0,3,3
2019-01-09 11:05:22.122000,1,0,1,2,4,0,1,5,0,0,3,3
2019-01-09 11:05:27.324000,2,1,2,5,0,0,0,0,0,0,5,5
2019-01-09 11:05:27.324000,2,1,2,5,0,0,0,0,0,0,5,5
2019-01-09 11:05:32.752000,3,1,3,7,1,0,1,2,1,0,3,4
2019-01-09 11:05:32.752000,3,1,3,7,1,0,1,2,1,0,3,4
2019-01-09 11:05:37.992000,2,0,0,2,1,1,1,3,2,0,5,7
2019-01-09 11:05:38.002000,2,0,0,2,1,1,1,3,2,0,5,7
2019-01-09 11:05:44.202000,3,0,3,6,0,0,0,0,2,0,1,3
2019-01-09 11:05:44.202000,3,0,3,6,0,0,0,0,2,0,1,3
2019-01-09 11:05:49.330000,1,0,1,2,2,0,1,3,1,0,3,4
2019-01-09 11:05:49.331000,1,0,1,2,2,0,1,3,1,0,3,4
2019-01-09 11:05:54.413000,1,0,2,3,0,0,1,1,2,0,2,4
2019-01-09 11:05:54.423000,1,0,2,3,0,0,1,1,2,0,2,4
2019-01-09 11:06:00.317000,1,0,5,6,0,0,3,3,1,0,5,6
2019-01-09 11:06:00.317000,1,0,5,6,0,0,3,3,1,0,5,6
2019-01-09 11:06:05.652000,0,0,0,0,0,0,3,3,1,0,4,5
2019-01-09 11:06:05.652000,0,0,0,0,0,0,3,3,1,0,4,5
2019-01-09 11:06:10.682000,2,0,2,4,2,0,1,3,2,0,5,7
2019-01-09 11:06:10.672000,2,0,2,4,2,0,1,3,2,0,5,7
2019-01-09 11:06:15.956000,2,0,3,5,0,0,3,3,0,0,3,3
2019-01-09 11:06:15.956000,2,0,3,5,0,0,3,3,0,0,3,3
2019-01-09 11:06:21.167000,3,1,2,6,1,0,3,4,1,0,3,4
2019-01-09 11:06:21.177000,3,1,2,6,1,0,3,4,1,0,3,4
2019-01-09 11:06:26.464000,1,0,7,8,2,0,1,3,0,0,5,5
2019-01-09 11:06:26.474000,1,0,7,8,2,0,1,3,0,0,5,5
2019-01-09 11:06:31.959000,1,0,1,2,1,0,0,1,2,0,4,6
2019-01-09 11:06:31.963000,1,0,1,2,1,0,0,1,2,0,4,6
2019-01-09 11:06:37.102000,3,1,1,5,1,0,2,3,1,0,5,6
2019-01-09 11:06:37.102000,3,1,1,5,1,0,2,3,1,0,5,6
2019-01-09 11:06:42.233000,4,1,1,6,1,0,2,3,2,0,4,6
2019-01-09 11:06:42.233000,4,1,1,6,1,0,2,3,2,0,4,6
2019-01-09 11:06:47.568000,2,1,2,5,0,0,1,1,0,0,4,4
2019-01-09 11:06:47.572000,2,1,2,5,0,0,1,1,0,0,4,4
2019-01-09 11:06:53.399000,1,1,2,4,1,0,0,1,0,0,4,4
2019-01-09 11:06:53.396000,1,1,2,4,1,0,0,1,0,0,4,4
2019-01-09 11:06:58.658000,2,0,2,4,2,1,0,3,1,0,6,7
2019-01-09 11:06:58.658000,2,0,2,4,2,1,0,3,1,0,6,7
2019-01-09 11:07:03.827000,3,0,0,3,0,0,1,1,0,0,3,3
2019-01-09 11:07:03.827000,3,0,0,3,0,0,1,1,0,0,3,3
2019-01-09 11:07:11.607000,1,0,1,2,0,0,3,3,0,0,3,3
2019-01-09 11:07:11.617000,1,0,1,2,0,0,3,3,0,0,3,3
2019-01-09 11:07:16.724000,1,0,2,3,0,0,2,2,0,0,7,7
2019-01-09 11:07:16.734000,1,0,2,3,0,0,2,2,0,0,7,7
2019-01-09 11:07:23.135000,3,0,5,8,0,0,5,5,1,0,4,5
2019-01-09 11:07:23.145000,3,0,5,8,0,0,5,5,1,0,4,5
2019-01-09 11:07:28.184000,0,2,3,5,2,0,5,7,0,0,8,8
2019-01-09 11:07:28.184000,0,2,3,5,2,0,5,7,0,0,8,8
2019-01-09 11:07:33.301000,0,0,2,2,2,0,2,4,0,0,4,4
2019-01-09 11:07:33.301000,0,0,2,2,2,0,2,4,0,0,4,4
